article_id,date,total_quantity
MED011,2021-02-24,33
MED012,2021-02-24,22
MED013,2021-02-24,13
MED014,2021-02-24,16
MED015,2021-02-24,27
MED016,2021-02-24,9
MED017,2021-02-24,11
MED018,2021-02-24,14
MED019,2021-02-24,16
MED020,2021-02-24,6
MED021,2021-02-24,15
MED024,2021-02-24,15
MED026,2021-02-24,12
MED031,2021-02-24,9
MED034,2021-02-24,4
MED036,2021-02-24,1
PH201,2021-02-24,53
PH202,2021-02-24,24
PH203,2021-02-24,13
PH205,2021-02-24,15
PH207,2021-02-24,7
PH211,2021-02-24,4
PH217,2021-02-24,9
PH218,2021-02-24,3
PH234,2021-02-24,31
ART001,2021-02-25,44
ART002,2021-02-25,32
ART003,2021-02-25,30
ART004,2021-02-25,32
ART005,2021-02-25,38
ART008,2021-02-25,21
ART010,2021-02-25,10
ART012,2021-02-25,106
ART015,2021-02-25,10
ART017,2021-02-25,1
ART018,2021-02-25,1
MED001,2021-02-25,30
MED002,2021-02-25,39
MED003,2021-02-25,42
MED004,2021-02-25,31
MED005,2021-02-25,29
MED006,2021-02-25,37
MED007,2021-02-25,29
MED008,2021-02-25,19
MED009,2021-02-25,73
MED010,2021-02-25,27
MED011,2021-02-25,31
MED012,2021-02-25,32
MED015,2021-02-25,17
MED016,2021-02-25,13
MED017,2021-02-25,13
MED019,2021-02-25,13
MED020,2021-02-25,7
MED021,2021-02-25,28
MED022,2021-02-25,7
MED023,2021-02-25,4
MED025,2021-02-25,13
MED029,2021-02-25,7
MED032,2021-02-25,5
MED033,2021-02-25,1
MED037,2021-02-25,2
PH201,2021-02-25,35
PH202,2021-02-25,39
PH203,2021-02-25,9
PH204,2021-02-25,18
PH205,2021-02-25,21
PH207,2021-02-25,18
PH208,2021-02-25,16
PH211,2021-02-25,3
PH224,2021-02-25,1
PH234,2021-02-25,51
ART001,2021-02-26,19
ART003,2021-02-26,27
ART004,2021-02-26,24
ART005,2021-02-26,27
ART007,2021-02-26,9
ART008,2021-02-26,14
ART009,2021-02-26,6
ART010,2021-02-26,12
ART013,2021-02-26,16
ART014,2021-02-26,8
ART015,2021-02-26,5
ART017,2021-02-26,1
ART018,2021-02-26,5
ART034,2021-02-26,1
MED001,2021-02-26,70
MED002,2021-02-26,26
MED003,2021-02-26,35
MED004,2021-02-26,47
MED005,2021-02-26,26
MED007,2021-02-26,35
MED008,2021-02-26,15
MED009,2021-02-26,86
MED010,2021-02-26,32
MED011,2021-02-26,38
MED012,2021-02-26,44
MED013,2021-02-26,9
MED014,2021-02-26,23
MED016,2021-02-26,12
MED017,2021-02-26,18
MED018,2021-02-26,6
MED019,2021-02-26,10
MED020,2021-02-26,6
MED022,2021-02-26,4
MED025,2021-02-26,27
MED026,2021-02-26,5
MED030,2021-02-26,15
MED034,2021-02-26,8
MED038,2021-02-26,4
PH201,2021-02-26,30
PH202,2021-02-26,16
PH203,2021-02-26,12
PH204,2021-02-26,7
PH206,2021-02-26,21
PH207,2021-02-26,17
PH213,2021-02-26,1
PH218,2021-02-26,16
PH224,2021-02-26,4
PH234,2021-02-26,25
ART003,2021-02-27,9
ART004,2021-02-27,17
ART007,2021-02-27,3
ART008,2021-02-27,7
ART009,2021-02-27,6
ART011,2021-02-27,2
ART012,2021-02-27,9
ART014,2021-02-27,4
ART015,2021-02-27,6
ART016,2021-02-27,1
ART017,2021-02-27,1
ART034,2021-02-27,2
MED001,2021-02-27,39
MED002,2021-02-27,27
MED003,2021-02-27,48
MED004,2021-02-27,44
MED005,2021-02-27,18
MED007,2021-02-27,38
MED008,2021-02-27,31
MED009,2021-02-27,26
MED010,2021-02-27,23
MED011,2021-02-27,67
MED012,2021-02-27,67
MED013,2021-02-27,6
MED014,2021-02-27,11
MED015,2021-02-27,14
MED016,2021-02-27,4
MED019,2021-02-27,18
MED020,2021-02-27,7
MED022,2021-02-27,9
MED023,2021-02-27,6
MED025,2021-02-27,2
MED026,2021-02-27,6
MED028,2021-02-27,1
MED033,2021-02-27,2
MED034,2021-02-27,5
PH201,2021-02-27,27
PH202,2021-02-27,35
PH203,2021-02-27,11
PH204,2021-02-27,26
PH209,2021-02-27,4
PH212,2021-02-27,9
PH217,2021-02-27,10
PH219,2021-02-27,4
PH220,2021-02-27,1
PH234,2021-02-27,19
ART001,2021-02-28,10
ART002,2021-02-28,7
ART003,2021-02-28,21
ART004,2021-02-28,11
ART006,2021-02-28,6
ART007,2021-02-28,2
ART010,2021-02-28,3
ART012,2021-02-28,4
ART014,2021-02-28,8
ART015,2021-02-28,1
ART016,2021-02-28,2
ART024,2021-02-28,1
ART026,2021-02-28,1
ART033,2021-02-28,1
ART034,2021-02-28,1
MED001,2021-02-28,180
MED002,2021-02-28,22
MED003,2021-02-28,36
MED004,2021-02-28,48
MED005,2021-02-28,23
MED006,2021-02-28,26
MED007,2021-02-28,14
MED008,2021-02-28,19
MED009,2021-02-28,24
MED010,2021-02-28,31
MED011,2021-02-28,27
MED012,2021-02-28,16
MED014,2021-02-28,8
MED016,2021-02-28,5
MED018,2021-02-28,11
MED020,2021-02-28,7
MED021,2021-02-28,14
MED024,2021-02-28,10
MED026,2021-02-28,1
MED027,2021-02-28,4
MED029,2021-02-28,3
MED030,2021-02-28,8
MED031,2021-02-28,7
MED032,2021-02-28,2
MED038,2021-02-28,2
PH201,2021-02-28,16
PH203,2021-02-28,17
PH204,2021-02-28,7
PH207,2021-02-28,11
PH208,2021-02-28,22
PH210,2021-02-28,2
PH217,2021-02-28,3
PH218,2021-02-28,4
PH220,2021-02-28,4
PH222,2021-02-28,1
PH223,2021-02-28,3
PH234,2021-02-28,16
ART001,2021-03-01,25
ART002,2021-03-01,20
ART003,2021-03-01,74
ART004,2021-03-01,58
ART005,2021-03-01,35
ART007,2021-03-01,6
ART008,2021-03-01,15
ART010,2021-03-01,10
ART011,2021-03-01,10
ART012,2021-03-01,14
ART014,2021-03-01,15
ART017,2021-03-01,1
ART018,2021-03-01,7
ART035,2021-03-01,3
MED001,2021-03-01,52
MED002,2021-03-01,34
MED003,2021-03-01,31
MED005,2021-03-01,44
MED006,2021-03-01,28
MED007,2021-03-01,8
MED008,2021-03-01,19
MED009,2021-03-01,76
MED010,2021-03-01,34
MED011,2021-03-01,47
MED012,2021-03-01,28
MED014,2021-03-01,28
MED015,2021-03-01,24
MED016,2021-03-01,11
MED018,2021-03-01,2
MED019,2021-03-01,29
MED020,2021-03-01,14
MED021,2021-03-01,32
MED022,2021-03-01,6
MED024,2021-03-01,19
MED026,2021-03-01,4
MED028,2021-03-01,1
MED034,2021-03-01,4
MED037,2021-03-01,5
PH201,2021-03-01,56
PH202,2021-03-01,24
PH203,2021-03-01,24
PH204,2021-03-01,19
PH205,2021-03-01,17
PH209,2021-03-01,14
PH210,2021-03-01,4
PH211,2021-03-01,1
PH220,2021-03-01,3
PH234,2021-03-01,25
ART001,2021-03-02,26
ART002,2021-03-02,32
ART003,2021-03-02,63
ART004,2021-03-02,47
ART005,2021-03-02,22
ART006,2021-03-02,16
ART007,2021-03-02,12
ART008,2021-03-02,32
ART010,2021-03-02,8
ART011,2021-03-02,15
ART012,2021-03-02,6
ART013,2021-03-02,19
ART014,2021-03-02,12
ART015,2021-03-02,5
ART018,2021-03-02,7
ART025,2021-03-02,1
ART029,2021-03-02,1
ART034,2021-03-02,5
MED001,2021-03-02,37
MED002,2021-03-02,40
MED003,2021-03-02,24
MED004,2021-03-02,40
MED005,2021-03-02,39
MED006,2021-03-02,34
MED007,2021-03-02,11
MED008,2021-03-02,26
MED009,2021-03-02,46
MED010,2021-03-02,32
MED011,2021-03-02,42
MED012,2021-03-02,28
MED013,2021-03-02,1
MED014,2021-03-02,47
MED015,2021-03-02,4
MED016,2021-03-02,13
MED018,2021-03-02,4
MED019,2021-03-02,24
MED020,2021-03-02,6
MED022,2021-03-02,12
MED023,2021-03-02,13
MED026,2021-03-02,2
MED029,2021-03-02,1
PH201,2021-03-02,45
PH202,2021-03-02,15
PH204,2021-03-02,10
PH205,2021-03-02,19
PH206,2021-03-02,43
PH212,2021-03-02,1
PH214,2021-03-02,2
PH234,2021-03-02,18
ART002,2021-03-03,29
ART003,2021-03-03,33
ART004,2021-03-03,53
ART005,2021-03-03,40
ART008,2021-03-03,32
ART010,2021-03-03,9
ART011,2021-03-03,10
ART012,2021-03-03,25
ART016,2021-03-03,7
ART027,2021-03-03,1
ART034,2021-03-03,4
MED001,2021-03-03,66
MED002,2021-03-03,32
MED003,2021-03-03,103
MED004,2021-03-03,31
MED005,2021-03-03,30
MED007,2021-03-03,18
MED008,2021-03-03,25
MED009,2021-03-03,50
MED010,2021-03-03,19
MED012,2021-03-03,30
MED016,2021-03-03,11
MED018,2021-03-03,7
MED019,2021-03-03,33
MED022,2021-03-03,9
MED023,2021-03-03,14
MED024,2021-03-03,18
MED032,2021-03-03,4
PH201,2021-03-03,70
PH202,2021-03-03,26
PH204,2021-03-03,10
PH205,2021-03-03,16
PH206,2021-03-03,6
PH219,2021-03-03,1
PH221,2021-03-03,8
PH222,2021-03-03,1
PH224,2021-03-03,5
PH234,2021-03-03,32
ART001,2021-03-04,45
ART002,2021-03-04,46
ART003,2021-03-04,55
ART004,2021-03-04,37
ART005,2021-03-04,19
ART009,2021-03-04,13
ART010,2021-03-04,10
ART012,2021-03-04,7
ART014,2021-03-04,8
ART024,2021-03-04,2
ART027,2021-03-04,1
MED001,2021-03-04,41
MED002,2021-03-04,17
MED003,2021-03-04,25
MED004,2021-03-04,32
MED005,2021-03-04,30
MED007,2021-03-04,15
MED008,2021-03-04,21
MED009,2021-03-04,32
MED010,2021-03-04,29
MED011,2021-03-04,43
MED012,2021-03-04,37
MED016,2021-03-04,7
MED017,2021-03-04,12
MED018,2021-03-04,10
MED020,2021-03-04,6
MED021,2021-03-04,45
MED024,2021-03-04,25
MED025,2021-03-04,17
MED026,2021-03-04,11
MED029,2021-03-04,9
MED031,2021-03-04,8
PH201,2021-03-04,63
PH204,2021-03-04,17
PH205,2021-03-04,7
PH206,2021-03-04,13
PH208,2021-03-04,9
PH213,2021-03-04,2
PH221,2021-03-04,5
PH234,2021-03-04,33
ART001,2021-03-05,10
ART002,2021-03-05,34
ART003,2021-03-05,52
ART005,2021-03-05,19
ART006,2021-03-05,13
ART008,2021-03-05,13
ART010,2021-03-05,7
ART012,2021-03-05,28
ART013,2021-03-05,10
ART014,2021-03-05,20
ART015,2021-03-05,5
ART018,2021-03-05,4
ART023,2021-03-05,8
ART034,2021-03-05,2
ART035,2021-03-05,1
MED001,2021-03-05,55
MED002,2021-03-05,26
MED003,2021-03-05,64
MED004,2021-03-05,38
MED005,2021-03-05,45
MED006,2021-03-05,26
MED007,2021-03-05,9
MED008,2021-03-05,23
MED009,2021-03-05,42
MED011,2021-03-05,37
MED012,2021-03-05,30
MED013,2021-03-05,7
MED015,2021-03-05,34
MED016,2021-03-05,15
MED017,2021-03-05,16
MED019,2021-03-05,26
MED021,2021-03-05,16
MED022,2021-03-05,3
MED030,2021-03-05,9
MED032,2021-03-05,4
PH201,2021-03-05,49
PH202,2021-03-05,34
PH204,2021-03-05,26
PH205,2021-03-05,19
PH206,2021-03-05,25
PH217,2021-03-05,2
PH218,2021-03-05,2
PH219,2021-03-05,1
PH222,2021-03-05,3
PH224,2021-03-05,6
PH234,2021-03-05,38
ART001,2021-03-06,15
ART003,2021-03-06,10
ART004,2021-03-06,13
ART005,2021-03-06,20
ART009,2021-03-06,5
ART011,2021-03-06,3
ART012,2021-03-06,7
ART013,2021-03-06,4
ART017,2021-03-06,1
ART019,2021-03-06,6
ART024,2021-03-06,1
ART034,2021-03-06,1
MED001,2021-03-06,35
MED002,2021-03-06,20
MED003,2021-03-06,16
MED004,2021-03-06,33
MED005,2021-03-06,20
MED006,2021-03-06,30
MED007,2021-03-06,18
MED008,2021-03-06,33
MED010,2021-03-06,38
MED011,2021-03-06,38
MED012,2021-03-06,33
MED013,2021-03-06,8
MED015,2021-03-06,5
MED016,2021-03-06,5
MED018,2021-03-06,2
MED019,2021-03-06,14
MED020,2021-03-06,3
MED023,2021-03-06,16
MED024,2021-03-06,10
MED028,2021-03-06,1
MED030,2021-03-06,7
MED035,2021-03-06,1
MED038,2021-03-06,1
PH201,2021-03-06,52
PH202,2021-03-06,36
PH203,2021-03-06,14
PH204,2021-03-06,18
PH205,2021-03-06,8
PH214,2021-03-06,4
PH219,2021-03-06,1
PH221,2021-03-06,2
PH224,2021-03-06,2
PH234,2021-03-06,8
ART001,2021-03-07,13
ART002,2021-03-07,17
ART003,2021-03-07,5
ART005,2021-03-07,17
ART007,2021-03-07,3
ART010,2021-03-07,4
ART011,2021-03-07,2
ART012,2021-03-07,9
ART013,2021-03-07,8
ART014,2021-03-07,2
ART015,2021-03-07,1
ART033,2021-03-07,1
MED001,2021-03-07,44
MED002,2021-03-07,20
MED003,2021-03-07,34
MED004,2021-03-07,40
MED005,2021-03-07,27
MED006,2021-03-07,45
MED007,2021-03-07,13
MED008,2021-03-07,16
MED009,2021-03-07,38
MED010,2021-03-07,23
MED011,2021-03-07,32
MED012,2021-03-07,37
MED013,2021-03-07,9
MED014,2021-03-07,11
MED015,2021-03-07,12
MED016,2021-03-07,9
MED017,2021-03-07,15
MED018,2021-03-07,1
MED019,2021-03-07,9
MED023,2021-03-07,8
MED024,2021-03-07,14
MED025,2021-03-07,5
MED026,2021-03-07,6
MED029,2021-03-07,4
MED030,2021-03-07,2
MED035,2021-03-07,8
MED037,2021-03-07,1
PH201,2021-03-07,45
PH202,2021-03-07,29
PH203,2021-03-07,12
PH205,2021-03-07,14
PH206,2021-03-07,10
PH207,2021-03-07,3
PH218,2021-03-07,7
PH219,2021-03-07,2
PH221,2021-03-07,19
PH223,2021-03-07,3
PH234,2021-03-07,16
ART002,2021-03-08,22
ART003,2021-03-08,23
ART005,2021-03-08,63
ART006,2021-03-08,5
ART008,2021-03-08,15
ART009,2021-03-08,15
ART010,2021-03-08,5
ART012,2021-03-08,16
ART013,2021-03-08,31
ART014,2021-03-08,15
ART017,2021-03-08,4
ART018,2021-03-08,7
ART025,2021-03-08,4
ART029,2021-03-08,2
MED001,2021-03-08,74
MED002,2021-03-08,40
MED003,2021-03-08,67
MED004,2021-03-08,36
MED005,2021-03-08,28
MED006,2021-03-08,39
MED007,2021-03-08,25
MED008,2021-03-08,39
MED009,2021-03-08,35
MED010,2021-03-08,37
MED011,2021-03-08,47
MED012,2021-03-08,56
MED013,2021-03-08,4
MED014,2021-03-08,31
MED016,2021-03-08,14
MED017,2021-03-08,34
MED018,2021-03-08,6
MED019,2021-03-08,27
MED020,2021-03-08,10
MED021,2021-03-08,11
MED023,2021-03-08,36
MED024,2021-03-08,25
MED025,2021-03-08,6
MED027,2021-03-08,4
MED033,2021-03-08,4
PH201,2021-03-08,41
PH202,2021-03-08,42
PH203,2021-03-08,11
PH206,2021-03-08,12
PH217,2021-03-08,2
PH220,2021-03-08,2
PH221,2021-03-08,6
PH234,2021-03-08,17
ART001,2021-03-09,35
ART003,2021-03-09,42
ART004,2021-03-09,62
ART005,2021-03-09,25
ART008,2021-03-09,22
ART011,2021-03-09,10
ART012,2021-03-09,18
ART013,2021-03-09,7
ART014,2021-03-09,5
MED001,2021-03-09,35
MED002,2021-03-09,25
MED003,2021-03-09,44
MED004,2021-03-09,38
MED005,2021-03-09,36
MED006,2021-03-09,36
MED007,2021-03-09,23
MED008,2021-03-09,22
MED009,2021-03-09,36
MED010,2021-03-09,34
MED011,2021-03-09,15
MED012,2021-03-09,36
MED013,2021-03-09,2
MED014,2021-03-09,11
MED018,2021-03-09,3
MED019,2021-03-09,33
MED020,2021-03-09,9
MED021,2021-03-09,10
MED023,2021-03-09,12
MED024,2021-03-09,8
MED025,2021-03-09,5
MED026,2021-03-09,12
MED030,2021-03-09,9
MED037,2021-03-09,1
PH201,2021-03-09,14
PH202,2021-03-09,31
PH203,2021-03-09,18
PH204,2021-03-09,32
PH205,2021-03-09,17
PH206,2021-03-09,11
PH208,2021-03-09,5
PH210,2021-03-09,2
PH220,2021-03-09,1
PH234,2021-03-09,21
ART001,2021-03-10,21
ART004,2021-03-10,53
ART005,2021-03-10,19
ART006,2021-03-10,16
ART008,2021-03-10,12
ART012,2021-03-10,19
ART014,2021-03-10,10
ART015,2021-03-10,23
ART016,2021-03-10,3
ART018,2021-03-10,5
ART020,2021-03-10,2
ART022,2021-03-10,4
ART026,2021-03-10,3
MED001,2021-03-10,44
MED002,2021-03-10,25
MED003,2021-03-10,38
MED004,2021-03-10,47
MED005,2021-03-10,56
MED006,2021-03-10,44
MED007,2021-03-10,29
MED008,2021-03-10,13
MED009,2021-03-10,51
MED010,2021-03-10,35
MED011,2021-03-10,57
MED012,2021-03-10,33
MED014,2021-03-10,19
MED016,2021-03-10,12
MED018,2021-03-10,11
MED019,2021-03-10,15
MED020,2021-03-10,11
MED022,2021-03-10,8
MED026,2021-03-10,10
MED031,2021-03-10,10
MED032,2021-03-10,3
PH201,2021-03-10,41
PH203,2021-03-10,17
PH204,2021-03-10,17
PH205,2021-03-10,17
PH212,2021-03-10,6
PH217,2021-03-10,3
PH234,2021-03-10,25
ART001,2021-03-11,30
ART003,2021-03-11,36
ART004,2021-03-11,25
ART005,2021-03-11,33
ART010,2021-03-11,11
ART011,2021-03-11,4
ART012,2021-03-11,15
ART013,2021-03-11,9
ART014,2021-03-11,10
ART016,2021-03-11,2
ART018,2021-03-11,13
ART026,2021-03-11,3
ART034,2021-03-11,4
MED002,2021-03-11,44
MED003,2021-03-11,40
MED004,2021-03-11,25
MED005,2021-03-11,23
MED006,2021-03-11,54
MED007,2021-03-11,13
MED008,2021-03-11,18
MED009,2021-03-11,35
MED010,2021-03-11,39
MED011,2021-03-11,31
MED012,2021-03-11,70
MED013,2021-03-11,2
MED014,2021-03-11,26
MED015,2021-03-11,19
MED016,2021-03-11,16
MED018,2021-03-11,5
MED019,2021-03-11,22
MED020,2021-03-11,10
MED023,2021-03-11,37
MED024,2021-03-11,10
MED025,2021-03-11,7
MED026,2021-03-11,5
MED027,2021-03-11,7
MED028,2021-03-11,6
MED029,2021-03-11,5
MED031,2021-03-11,8
MED034,2021-03-11,8
PH201,2021-03-11,58
PH202,2021-03-11,10
PH204,2021-03-11,11
PH205,2021-03-11,26
PH206,2021-03-11,5
PH208,2021-03-11,6
PH214,2021-03-11,5
PH220,2021-03-11,5
ART002,2021-03-12,19
ART004,2021-03-12,28
ART005,2021-03-12,26
ART008,2021-03-12,17
ART010,2021-03-12,8
ART011,2021-03-12,10
ART012,2021-03-12,10
ART013,2021-03-12,9
ART014,2021-03-12,6
ART018,2021-03-12,5
MED001,2021-03-12,39
MED002,2021-03-12,44
MED003,2021-03-12,80
MED004,2021-03-12,37
MED005,2021-03-12,19
MED006,2021-03-12,47
MED007,2021-03-12,16
MED008,2021-03-12,18
MED010,2021-03-12,51
MED011,2021-03-12,48
MED012,2021-03-12,45
MED014,2021-03-12,8
MED015,2021-03-12,23
MED017,2021-03-12,6
MED018,2021-03-12,10
MED020,2021-03-12,7
MED021,2021-03-12,9
MED033,2021-03-12,3
PH201,2021-03-12,22
PH202,2021-03-12,62
PH203,2021-03-12,16
PH205,2021-03-12,13
PH207,2021-03-12,7
PH211,2021-03-12,2
PH217,2021-03-12,7
PH218,2021-03-12,12
PH221,2021-03-12,2
PH222,2021-03-12,6
ART001,2021-03-13,14
ART002,2021-03-13,7
ART003,2021-03-13,11
ART005,2021-03-13,17
ART007,2021-03-13,2
ART008,2021-03-13,8
ART012,2021-03-13,9
ART014,2021-03-13,18
ART022,2021-03-13,3
ART028,2021-03-13,2
MED001,2021-03-13,40
MED002,2021-03-13,25
MED003,2021-03-13,35
MED004,2021-03-13,29
MED005,2021-03-13,43
MED006,2021-03-13,27
MED007,2021-03-13,22
MED008,2021-03-13,11
MED009,2021-03-13,36
MED010,2021-03-13,34
MED011,2021-03-13,27
MED013,2021-03-13,7
MED014,2021-03-13,6
MED017,2021-03-13,7
MED018,2021-03-13,5
MED019,2021-03-13,12
MED020,2021-03-13,2
MED023,2021-03-13,18
MED024,2021-03-13,23
MED034,2021-03-13,1
PH201,2021-03-13,50
PH202,2021-03-13,35
PH203,2021-03-13,24
PH204,2021-03-13,15
PH205,2021-03-13,15
PH206,2021-03-13,14
PH208,2021-03-13,10
PH211,2021-03-13,3
PH214,2021-03-13,1
PH221,2021-03-13,13
PH224,2021-03-13,4
PH234,2021-03-13,9
ART003,2021-03-14,17
ART005,2021-03-14,15
ART007,2021-03-14,1
ART008,2021-03-14,14
ART009,2021-03-14,6
ART010,2021-03-14,3
ART011,2021-03-14,4
ART013,2021-03-14,5
ART014,2021-03-14,4
ART020,2021-03-14,1
ART022,2021-03-14,1
ART027,2021-03-14,1
ART034,2021-03-14,1
MED001,2021-03-14,58
MED002,2021-03-14,17
MED003,2021-03-14,28
MED005,2021-03-14,17
MED006,2021-03-14,21
MED007,2021-03-14,21
MED008,2021-03-14,10
MED010,2021-03-14,10
MED011,2021-03-14,25
MED012,2021-03-14,41
MED013,2021-03-14,5
MED014,2021-03-14,13
MED017,2021-03-14,12
MED019,2021-03-14,30
MED020,2021-03-14,2
MED024,2021-03-14,13
MED025,2021-03-14,5
MED027,2021-03-14,1
MED030,2021-03-14,15
MED031,2021-03-14,3
MED033,2021-03-14,3
MED036,2021-03-14,1
MED038,2021-03-14,3
PH201,2021-03-14,53
PH202,2021-03-14,22
PH203,2021-03-14,17
PH204,2021-03-14,5
PH205,2021-03-14,22
PH208,2021-03-14,3
PH209,2021-03-14,7
PH218,2021-03-14,8
PH221,2021-03-14,12
PH234,2021-03-14,31
ART002,2021-03-15,41
ART003,2021-03-15,30
ART004,2021-03-15,17
ART005,2021-03-15,23
ART006,2021-03-15,21
ART008,2021-03-15,18
ART009,2021-03-15,16
ART010,2021-03-15,15
ART011,2021-03-15,15
ART012,2021-03-15,24
ART015,2021-03-15,13
ART017,2021-03-15,6
ART018,2021-03-15,6
ART026,2021-03-15,8
MED001,2021-03-15,40
MED002,2021-03-15,45
MED003,2021-03-15,43
MED004,2021-03-15,24
MED005,2021-03-15,44
MED006,2021-03-15,34
MED007,2021-03-15,12
MED008,2021-03-15,17
MED009,2021-03-15,50
MED010,2021-03-15,57
MED011,2021-03-15,50
MED012,2021-03-15,28
MED013,2021-03-15,6
MED014,2021-03-15,19
MED018,2021-03-15,7
MED022,2021-03-15,7
MED024,2021-03-15,20
MED025,2021-03-15,16
MED026,2021-03-15,7
MED032,2021-03-15,1
MED034,2021-03-15,1
MED038,2021-03-15,1
PH201,2021-03-15,38
PH202,2021-03-15,41
PH203,2021-03-15,8
PH204,2021-03-15,15
PH205,2021-03-15,13
PH214,2021-03-15,13
PH215,2021-03-15,1
PH217,2021-03-15,8
PH234,2021-03-15,31
ART001,2021-03-16,35
ART002,2021-03-16,45
ART003,2021-03-16,32
ART004,2021-03-16,30
ART005,2021-03-16,28
ART006,2021-03-16,4
ART008,2021-03-16,13
ART009,2021-03-16,23
ART010,2021-03-16,8
ART011,2021-03-16,16
ART012,2021-03-16,19
ART014,2021-03-16,6
ART016,2021-03-16,1
ART031,2021-03-16,2
MED001,2021-03-16,37
MED002,2021-03-16,35
MED004,2021-03-16,51
MED005,2021-03-16,28
MED006,2021-03-16,47
MED007,2021-03-16,25
MED008,2021-03-16,11
MED009,2021-03-16,36
MED010,2021-03-16,27
MED011,2021-03-16,45
MED012,2021-03-16,37
MED014,2021-03-16,20
MED016,2021-03-16,8
MED017,2021-03-16,7
MED020,2021-03-16,17
MED022,2021-03-16,5
MED023,2021-03-16,26
MED024,2021-03-16,27
MED026,2021-03-16,7
MED027,2021-03-16,8
MED028,2021-03-16,1
MED033,2021-03-16,13
PH201,2021-03-16,27
PH203,2021-03-16,7
PH205,2021-03-16,7
PH206,2021-03-16,6
PH207,2021-03-16,13
PH208,2021-03-16,14
PH213,2021-03-16,2
PH219,2021-03-16,1
PH223,2021-03-16,2
PH234,2021-03-16,29
ART002,2021-03-17,15
ART003,2021-03-17,62
ART004,2021-03-17,29
ART005,2021-03-17,44
ART006,2021-03-17,14
ART010,2021-03-17,6
ART013,2021-03-17,32
ART014,2021-03-17,18
MED001,2021-03-17,43
MED002,2021-03-17,18
MED003,2021-03-17,66
MED004,2021-03-17,40
MED005,2021-03-17,28
MED006,2021-03-17,39
MED007,2021-03-17,42
MED008,2021-03-17,26
MED009,2021-03-17,69
MED010,2021-03-17,32
MED012,2021-03-17,26
MED015,2021-03-17,20
MED016,2021-03-17,9
MED018,2021-03-17,3
MED020,2021-03-17,12
MED022,2021-03-17,15
MED024,2021-03-17,15
MED026,2021-03-17,9
MED031,2021-03-17,4
PH201,2021-03-17,40
PH202,2021-03-17,23
PH203,2021-03-17,12
PH210,2021-03-17,3
PH220,2021-03-17,1
ART001,2021-03-18,15
ART002,2021-03-18,17
ART003,2021-03-18,35
ART004,2021-03-18,45
ART005,2021-03-18,41
ART006,2021-03-18,7
ART007,2021-03-18,6
ART008,2021-03-18,19
ART009,2021-03-18,17
ART011,2021-03-18,7
ART012,2021-03-18,13
ART017,2021-03-18,1
ART027,2021-03-18,5
ART034,2021-03-18,4
MED001,2021-03-18,38
MED002,2021-03-18,33
MED003,2021-03-18,28
MED004,2021-03-18,42
MED005,2021-03-18,48
MED006,2021-03-18,39
MED007,2021-03-18,12
MED008,2021-03-18,18
MED009,2021-03-18,36
MED010,2021-03-18,15
MED011,2021-03-18,29
MED012,2021-03-18,54
MED015,2021-03-18,23
MED016,2021-03-18,13
MED018,2021-03-18,4
MED019,2021-03-18,37
MED020,2021-03-18,18
MED021,2021-03-18,30
MED022,2021-03-18,8
MED023,2021-03-18,20
MED024,2021-03-18,23
MED026,2021-03-18,4
MED033,2021-03-18,3
MED038,2021-03-18,1
PH201,2021-03-18,50
PH203,2021-03-18,25
PH205,2021-03-18,5
PH206,2021-03-18,21
PH216,2021-03-18,2
PH218,2021-03-18,6
PH222,2021-03-18,1
ART002,2021-03-19,25
ART005,2021-03-19,25
ART006,2021-03-19,8
ART008,2021-03-19,22
ART009,2021-03-19,11
ART011,2021-03-19,18
ART012,2021-03-19,22
ART013,2021-03-19,14
ART014,2021-03-19,11
ART015,2021-03-19,13
ART016,2021-03-19,3
ART026,2021-03-19,1
ART035,2021-03-19,1
MED001,2021-03-19,60
MED002,2021-03-19,9
MED003,2021-03-19,39
MED004,2021-03-19,23
MED005,2021-03-19,25
MED006,2021-03-19,37
MED007,2021-03-19,28
MED008,2021-03-19,17
MED009,2021-03-19,45
MED010,2021-03-19,42
MED011,2021-03-19,41
MED012,2021-03-19,45
MED013,2021-03-19,8
MED014,2021-03-19,17
MED015,2021-03-19,33
MED016,2021-03-19,29
MED017,2021-03-19,12
MED018,2021-03-19,3
MED019,2021-03-19,9
MED020,2021-03-19,18
MED021,2021-03-19,18
MED022,2021-03-19,21
MED025,2021-03-19,5
MED034,2021-03-19,1
PH201,2021-03-19,57
PH202,2021-03-19,47
PH203,2021-03-19,12
PH204,2021-03-19,17
PH207,2021-03-19,9
PH208,2021-03-19,14
PH214,2021-03-19,6
PH217,2021-03-19,4
PH219,2021-03-19,1
PH220,2021-03-19,4
PH222,2021-03-19,3
PH224,2021-03-19,4
PH234,2021-03-19,22
ART001,2021-03-20,11
ART002,2021-03-20,15
ART003,2021-03-20,10
ART004,2021-03-20,21
ART005,2021-03-20,14
ART006,2021-03-20,4
ART008,2021-03-20,10
ART009,2021-03-20,3
ART010,2021-03-20,2
ART012,2021-03-20,12
ART013,2021-03-20,8
ART014,2021-03-20,3
ART025,2021-03-20,4
MED001,2021-03-20,37
MED002,2021-03-20,33
MED003,2021-03-20,27
MED004,2021-03-20,13
MED005,2021-03-20,30
MED006,2021-03-20,28
MED007,2021-03-20,27
